FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA,CLASE DE SITIO,ARMA O MEDIO,MOVIL VICTIMA,MOVIL AGRESOR,EDAD,GENERO,ESTADO CIVIL,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,PAIS NACE,CODIGO DANE,AÑO DE NACIMIENTO,CÉDULA,CORREO
09/14/2021 12:00:00 AM,VALLE,TULUÁ,Lunes,12:32,Riopaila,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,41.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76834000.0,1974.0,80-394,jrossr8696@gmail.com
09/14/2021 12:00:00 AM,VALLE,TULUÁ,Lunes,19:45,Municipal,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,PRIMARIA,COLOMBIA,76834000.0,1991.0,81-205,anobkc9307@gmail.com
09/15/2021 12:00:00 AM,ANTIOQUIA,BELLO,Maryes,7:10,AUTOPISTA MED BOGOTA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,50.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,5088000.0,1965.0,14-720,binbfp1976@gmail.com
09/15/2021 12:00:00 AM,ANTIOQUIA,BELLO,Martes,15:17,PRADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,VEHICULO,PASAJERO MOTOCICLETA,32.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,5088000.0,1983.0,21-792,miahjn8639@unidatos.edu.co
09/15/2021 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Martes,1:00,EL CHAGUALO CNO REPORTADO10,URBANA,VIAS PUBLICAS,CORTANTES,A PIE,A PIE,28.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,5001000.0,1987.0,44-819,asnhhs9893@gmail.com
09/15/2021 12:00:00 AM,ANTIOQUIA,RIONEGRO,Martes,20:00,CUATRO ESQUINAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,5615000.0,1979.0,29-378,correo3534@colombia.gov.co
09/15/2021 12:00:00 AM,ANTIOQUIA,SEGOVIA,Martes,16:30,PARQUE PRINCIPAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,5736000.0,2000.0,51-609,correo1040@colombia.gov.co
09/15/2021 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Martes,21:05,LA FLORESTA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,5890000.0,1977.0,98-641,llqrro6592@gmail.com
09/15/2021 12:00:00 AM,ANTIOQUIA,YONDÓ,Martes,17:30,VDA. SANTA CLARA,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,VEHICULO,20.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,5893000.0,1995.0,78-801,fmtdag4812@unidatos.edu.co
09/15/2021 12:00:00 AM,ANTIOQUIA,YONDÓ,Martes,17:30,VDA. SANTA CLARA,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,VEHICULO,28.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,5893000.0,1987.0,35-400,gcuflq5940@gmail.com
09/15/2021 12:00:00 AM,ANTIOQUIA,ZARAGOZA,Martes,18:30,EL PUERTO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,16.0,FEMENINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,5895000.0,1999.0,22-334,loecce7341@unidatos.edu.co
09/15/2021 12:00:00 AM,ARAUCA,SARAVENA,Martes,17:45,EL PRADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,81736000.0,1989.0,24-535,uqijji8632@gmail.com
09/15/2021 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Martes,0:35,BELLA ARENA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,35.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,8001000.0,1980.0,91-315,ugcbip5843@unidatos.edu.co
09/15/2021 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Martes,16:50,BOSTON,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,28.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SUPERIOR,COLOMBIA,8001000.0,1987.0,89-822,fsmebj7288@gmail.com
09/15/2021 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Martes,16:00,SAN FRANCISCO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,A PIE,23.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,13001000.0,1992.0,65-815,niqlsp4253@unidatos.edu.co
09/15/2021 12:00:00 AM,CAQUETÁ,SOLITA,Martes,22:45,BARRIO LA VEGA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,47.0,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADO,SECUNDARIA,COLOMBIA,18785000.0,1968.0,46-885,correo3319@colombia.gov.co
09/15/2021 12:00:00 AM,CESAR,AGUACHICA,Martes,20:30,SAN ANDRESITO,URBANA,PARQUES,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,44.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,20011000.0,1971.0,28-489,correo755@unidatos.edu.co
09/15/2021 12:00:00 AM,CESAR,VALLEDUPAR (CT),Msrtes,19:05,URB. LA CEIBA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,PASAJERO MOTOCICLETA,33.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,20001000.0,1982.0,20-788,qrfgan1119@gmail.com
09/15/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,14:40,TRINIDAD GALÁN ENO REPORTADO16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,31.0,MASCULINO,CASADO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,11001000.0,1984.0,76-277,lclqnp9512@unidatos.edu.co
09/15/2021 12:00:00 AM,GUAJIRA,MAICAO,Martes,4:40,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,62.0,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADO,PRIMARIA,COLOMBIA,44430000.0,1953.0,62-594,epofgd1407@gmail.com
09/15/2021 12:00:00 AM,HUILA,LA PLATA,Martes,11:40,LA POLA,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,21.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,41396000.0,1994.0,34-390,correo9229@colombia.gov.co
09/15/2021 12:00:00 AM,META,URIBE,Martes,19:40,INDUSTRIAL,URBANA,INSTALACIONES DEL EJERCITO,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,EMPLEADO EJERCITO,NO REPORTADO,SECUNDARIA,COLOMBIA,50370000.0,1995.0,59-216,qaiqfm3525@unidatos.edu.co
09/15/2021 12:00:00 AM,META,VILLAVICENCIO (CT),Marte,17:50,VILLA JULIANA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,PASAJERO MOTOCICLETA,37.0,FEMENINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,50001000.0,1978.0,95-468,enbjtt8698@unidatos.edu.co
09/15/2021 12:00:00 AM,NORTE DE SANTANDER,TEORAMA,Martes,16:00,VEREDA EL JUNCAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,COMERCIANTE,NO REPORTADO,SECUNDARIA,COLOMBIA,54800000.0,1990.0,85-095,agjrbm3836@unidatos.edu.co
09/15/2021 12:00:00 AM,QUINDÍO,CALARCA,Martes,13:25,LLANITOS,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,63130000.0,1995.0,13-020,lpcrjb7734@unidatos.edu.co
09/15/2021 12:00:00 AM,VALLE,CALI (CT),Martes,2:30,POTRERO GRANDE E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,FEMENINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1997.0,56-840,uoilkb9275@unidatos.edu.co
09/15/2021 12:00:00 AM,VALLE,CALI (CT),Martes,19:25,ALFONSO LOPEZ I E7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1992.0,44-914,mrdsca8306@gmail.com
09/15/2021 12:00:00 AM,VALLE,CALI (CT),Martes,22:40,PRADOS DEL NORTE E2,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,A PIE,49.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1966.0,30-560,nhniqm3594@gmail.com
09/15/2021 12:00:00 AM,VALLE,JAMUNDÍ,Marte,21:51,LA CEIBITA E24,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,76364000.0,1998.0,93-890,correo3153@colombia.gov.co
09/15/2021 12:00:00 AM,VALLE,PALMIRA,Martes,15:05,EL PRADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76520000.0,1986.0,73-535,lqfusn6444@unidatos.edu.co
09/15/2021 12:00:00 AM,VALLE,PRADERA,Martes,13:30,COMUNEROS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,76563000.0,1998.0,23-573,coknhs6250@unidatos.edu.co
09/16/2021 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Miércoles,21:30,Cto PASACABALLOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,NO REPORTADO,26.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,13001000.0,1989.0,59-149,bqluim5002@gmail.com
09/16/2021 12:00:00 AM,CALDAS,MANIZALES (CT),Miércoles,21:50,SOLFERINO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,17001000.0,1996.0,88-050,dgojcn7350@unidatos.edu.co
09/16/2021 12:00:00 AM,CAUCA,MIRANDA,Miércoles,11:40,VDA LOS ALPES,RURAL,CARRETERA,ARMA DE FUEGO,VEHICULO,A PIE,35.0,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,19455000.0,1980.0,21-745,qqpopu6407@unidatos.edu.co
09/16/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,2:50,VALBANERA ENO REPORTADO15,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,24.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,11001000.0,1991.0,35-229,aanrae3533@gmail.com
09/16/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,12:57,ISLANDIA ENO REPORTADO7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,11001000.0,1991.0,59-817,jefsge3098@gmail.com
09/16/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,14:06,PATIO BONITO I ENO REPORTADO8,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,21.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,11001000.0,1994.0,14-734,farnak7979@unidatos.edu.co
09/16/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,19:12,DANUBIO AZUL ENO REPORTADO5,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,56.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,11001000.0,1959.0,93-596,ibeojg8329@unidatos.edu.co
09/16/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Mirrcoles,21:30,SAN JUAN BAUTISTA ENO REPORTADO5,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,35.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,11001000.0,1980.0,61-507,odlaup5154@unidatos.edu.co
09/16/2021 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Miércoles,18:30,LAS ROSAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,25307000.0,1989.0,64-996,lkifhi7857@gmail.com
09/16/2021 12:00:00 AM,GUAJIRA,ALBANIA,Miércoles,1:15,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,44035000.0,1989.0,44-471,tghorb9195@unidatos.edu.co
09/16/2021 12:00:00 AM,GUAJIRA,FONSECA,Miércoles,13:30,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,32.0,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADO,PRIMARIA,COLOMBIA,44279000.0,1983.0,67-411,kjlijl8368@unidatos.edu.co
09/16/2021 12:00:00 AM,GUAJIRA,MAICAO,Miércoles,10:30,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,32.0,MASCULINO,SOLTERO,ETNIA INDIGENA,NO REPORTADO,PRIMARIA,COLOMBIA,44430000.0,1983.0,92-724,daebch8855@unidatos.edu.co
09/16/2021 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,21:49,BARRIO SAN MIGUEL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,NO REPORTADO,19.0,MASCULINO,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,NO REPORTADO,54001000.0,1996.0,44-685,pbodkb1359@gmail.com
09/17/2021 12:00:00 AM,HUILA,YAGUARÁ,Juees,8:00,VEREDA VILÚ,RURAL,RIVERAS,ARMA DE FUEGO,A PIE,A PIE,65.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,41885000.0,1950.0,71-467,correo9960@colombia.gov.co
09/16/2021 12:00:00 AM,NORTE DE SANTANDER,SANTIAGO,Miércoles,20:00,VEREDA LA CACAHUALA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,26.0,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,54680000.0,1989.0,73-850,qmspgk9221@gmail.com
09/16/2021 12:00:00 AM,RISARALDA,PEREIRA (CT),Miércoles,21:07,EL FUTURO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,66001000.0,1999.0,50-636,nqthfd2412@unidatos.edu.co
09/16/2021 12:00:00 AM,VALLE,ANSERMANUEVO,Miércoles,4:00,VEREDA LA DIAMANTINA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26.0,MASCULINO,SOLTERO,AGRICULTOR,NO REPORTADO,SECUNDARIA,COLOMBIA,76041000.0,1989.0,17-583,bhjttc8187@unidatos.edu.co
09/16/2021 12:00:00 AM,VALLE,CALI (CT),Miércoles,9:05,CAMILO TORRES E4,URBANA,RIOS,ARMA BLANCA,A PIE,A PIE,49.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1966.0,52-565,oofohm9544@gmail.com
09/16/2021 12:00:00 AM,VALLE,CALI (CT),Miércoles,22:00,PETECUY II E6,URBANA,TIENDA,ARMA DE FUEGO,A PIE,A PIE,39.0,FEMENINO,UNION LIBRE,COMERCIANTE,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1976.0,48-040,mlnocq6894@unidatos.edu.co
09/16/2021 12:00:00 AM,VALLE,CALI (CT),Miércoles,22:25,VILLACATALINA E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,47.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1968.0,23-210,fonlea3128@gmail.com
09/16/2021 12:00:00 AM,VALLE,LA UNIÓN,Miércoles,6:30,CORREGIMIENTO SAN LUIS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,PASAJERO MOTOCICLETA,31.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,76400000.0,1984.0,40-879,krotbb1936@unidatos.edu.co
09/17/2021 12:00:00 AM,ANTIOQUIA,BELLO,Jueves,12:38,LA GABRIELA,URBANA,DENTRO DE LA VIVIENDA,ARMA DE FUEGO,A PIE,A PIE,21.0,FEMENINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,5088000.0,1994.0,14-169,mksltn3827@gmail.com
09/17/2021 12:00:00 AM,ANTIOQUIA,ITAGUI,Jueves,20:07,EL PROGRESO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,17.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,5360000.0,1998.0,55-857,olassp6386@gmail.com
09/17/2021 12:00:00 AM,ANTIOQUIA,LA CEJA,Jueces,14:25,SAN CAYETANO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35.0,MASCULINO,CASADO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,5376000.0,1980.0,33-393,correo337@unidatos.edu.co
09/17/2021 12:00:00 AM,ANTIOQUIA,LA ESTRELLA,Jueves,7:40,BELLAVISTA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,VEHICULO,39.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,NO REPORTADO,5380000.0,1976.0,19-717,kcjjpi5608@unidatos.edu.co
09/17/2021 12:00:00 AM,ANTIOQUIA,REMEDIOS,Jueves,21:30,PANAMA NUEVE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,5604000.0,1990.0,20-877,gqfehl3719@gmail.com
09/17/2021 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Jueves,6:20,MEQUEJO,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA,A PIE,NO REPORTADO,31.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,8001000.0,1984.0,92-559,shfjqf2306@unidatos.edu.co
09/17/2021 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),juves,13:45,PASADENA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,45.0,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADO,PRIMARIA,COLOMBIA,8001000.0,1970.0,36-421,oljcld1793@gmail.com
09/17/2021 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Jueves,15:50,SANTO DOMINGO DE GUZMAN,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,26.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,PRIMARIA,COLOMBIA,8001000.0,1989.0,90-282,ulfufc8689@unidatos.edu.co
09/17/2021 12:00:00 AM,BOYACÁ,AQUITANIA,Jueves,1:02,PARQUE PRINCIPAL,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,20.0,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,15047000.0,1995.0,13-732,rlbelg4272@unidatos.edu.co
09/17/2021 12:00:00 AM,CALDAS,ANSERMA,Jueves,19:30,VDA ALSACIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34.0,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,17042000.0,1981.0,96-729,qkslnt1471@unidatos.edu.co
09/17/2021 12:00:00 AM,CALDAS,CHINCHINÁ,Jueves,11:45,LA FRONTERA,URBANA,HOSPITALES,ARMA DE FUEGO,A PIE,A PIE,27.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,17174000.0,1988.0,80-307,mnjtdb3276@unidatos.edu.co
09/17/2021 12:00:00 AM,CHOCÓ,ISTMINA,juves,4:20,EDUARDO SANTO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,27361000.0,1995.0,77-527,rjlodd1896@gmail.com
09/17/2021 12:00:00 AM,CÓRDOBA,BUENAVISTA,Jueves,11:30,VEREDA COYONGO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,46.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,23079000.0,1969.0,95-033,jcdith6014@unidatos.edu.co
09/17/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:40,LONDRES ENO REPORTADO11,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA,A PIE,A PIE,37.0,MASCULINO,UNION LIBRE,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,11001000.0,1978.0,40-469,ohnfbn1458@unidatos.edu.co
09/17/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,18:10,CIUDAD DE CALI ENO REPORTADO8,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,25.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,11001000.0,1990.0,11-537,erlhin2302@gmail.com
09/17/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,16:32,CERROS NORTE ENO REPORTADO1,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23.0,MASCULINO,SOLTERO,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,COLOMBIA,11001000.0,1992.0,12-063,correo1869@colombia.gov.co
09/17/2021 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Juees,18:39,EL PESEBRE ENO REPORTADO18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,COLOMBIA,11001000.0,1995.0,57-003,gubbnf9722@gmail.com
09/17/2021 12:00:00 AM,CUNDINAMARCA,ZIPAQUIRÁ,Juees,4:30,CENTRO,URBANA,PARQUEADERO,ARMA BLANCA,A PIE,A PIE,21.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,25899000.0,1994.0,83-153,correo2834@colombia.gov.co
09/17/2021 12:00:00 AM,NARIÑO,EL CHARCO,Jueves,13:30,BARRIO NUEVO BUSTAMANTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45.0,MASCULINO,CASADO,POLITICO,NO REPORTADO,SUPERIOR,COLOMBIA,52250000.0,1970.0,63-181,unoeto4209@unidatos.edu.co
09/17/2021 12:00:00 AM,QUINDÍO,MONTENEGRO,Jueves,10:19,LA ISABELA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,59.0,MASCULINO,UNION LIBRE,AGRICULTOR,NO REPORTADO,PRIMARIA,COLOMBIA,63470000.0,1956.0,99-618,aqojmi7963@unidatos.edu.co
09/17/2021 12:00:00 AM,RISARALDA,PEREIRA (CT),Juevrs,20:10,SECTOR PARQUE LA LIBERTAD,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,31.0,MASCULINO,SEPARADO,COMERCIANTE,NO REPORTADO,SECUNDARIA,COLOMBIA,66001000.0,1984.0,26-019,correo462@unidatos.edu.co
09/17/2021 12:00:00 AM,SUCRE,SINCELEJO (CT),Jueves,16:00,CENTRO,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,22.0,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,COLOMBIA,70001000.0,93.0,94-523,nfppqo9028@gmail.com
09/17/2021 12:00:00 AM,VALLE,CALI (CT),Jueves,11:18,URB. SANTA ELENA E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18.0,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADO,SECUNDARIA,COLOMBIA,76001000.0,1997.0,81-566,ikenth5791@unidatos.edu.co
